,token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
165,10310,AURUM-EQ,AURUM,,-1.000000,1,,NSE,5.000000
166,18154,HATHWAY-EQ,HATHWAY,,-1.000000,1,,NSE,5.000000
167,2969,SAKHTISUG-EQ,SAKHTISUG,,-1.000000,1,,NSE,5.000000
168,10723,ICICIINFRA-EQ,ICICIINFRA,,-1.000000,1,,NSE,1.000000
169,21614,ABCAPITAL-EQ,ABCAPITAL,,-1.000000,1,,NSE,5.000000
170,4116,HBSL-EQ,HBSL,,-1.000000,1,,NSE,5.000000
171,10406,STEELCITY-EQ,STEELCITY,,-1.000000,1,,NSE,5.000000
172,12108,HDFCPVTBAN-EQ,HDFCPVTBAN,,-1.000000,1,,NSE,1.000000
173,11582,TRACXN-EQ,TRACXN,,-1.000000,1,,NSE,5.000000
174,3127,BARBEQUE-EQ,BARBEQUE,,-1.000000,1,,NSE,5.000000
175,3721,TATACOMM-EQ,TATACOMM,,-1.000000,1,,NSE,5.000000
176,2514,OSWALAGRO-EQ,OSWALAGRO,,-1.000000,1,,NSE,5.000000
177,11892,VHL-EQ,VHL,,-1.000000,1,,NSE,5.000000
178,530,BPL-EQ,BPL,,-1.000000,1,,NSE,5.000000
179,4157,KEYFINSERV-EQ,KEYFINSERV,,-1.000000,1,,NSE,5.000000
180,17700,LTGILTBEES-EQ,LTGILTBEES,,-1.000000,1,,NSE,1.000000
181,7105,TEGA-EQ,TEGA,,-1.000000,1,,NSE,5.000000
182,11536,TCS-EQ,TCS,,-1.000000,1,,NSE,5.000000
183,9939,ONEPOINT-EQ,ONEPOINT,,-1.000000,1,,NSE,5.000000
184,2463,MIDHANI-EQ,MIDHANI,,-1.000000,1,,NSE,5.000000
185,21749,CAPACITE-EQ,CAPACITE,,-1.000000,1,,NSE,5.000000
186,3892,HATSUN-EQ,HATSUN,,-1.000000,1,,NSE,5.000000
187,27297,RTNINDIA-EQ,RTNINDIA,,-1.000000,1,,NSE,5.000000
188,2627,KOTAKIT-EQ,KOTAKIT,,-1.000000,1,,NSE,1.000000
189,11193,AXISILVER-EQ,AXISILVER,,-1.000000,1,,NSE,1.000000
190,1515,INDIACEM-EQ,INDIACEM,,-1.000000,1,,NSE,5.000000
191,2606,LEMONTREE-EQ,LEMONTREE,,-1.000000,1,,NSE,5.000000
192,11723,JSWSTEEL-EQ,JSWSTEEL,,-1.000000,1,,NSE,5.000000
193,13496,PFOCUS-EQ,PFOCUS,,-1.000000,1,,NSE,5.000000
194,12092,KAYNES-EQ,KAYNES,,-1.000000,1,,NSE,5.000000
195,1186,GLAND-EQ,GLAND,,-1.000000,1,,NSE,5.000000
196,2854,CRAFTSMAN-EQ,CRAFTSMAN,,-1.000000,1,,NSE,5.000000
197,3466,TFCILTD-EQ,TFCILTD,,-1.000000,1,,NSE,5.000000
198,347,BANARBEADS-EQ,BANARBEADS,,-1.000000,1,,NSE,5.000000
199,11441,LICNETFSEN-EQ,LICNETFSEN,,-1.000000,1,,NSE,1.000000
200,14937,MAHINDCIE-EQ,MAHINDCIE,,-1.000000,1,,NSE,5.000000
201,10700,SURANAT&P-EQ,SURANAT&P,,-1.000000,1,,NSE,5.000000
202,3807,VINEETLAB-EQ,VINEETLAB,,-1.000000,1,,NSE,5.000000
203,9576,MAHESHWARI-EQ,MAHESHWARI,,-1.000000,1,,NSE,5.000000
204,14732,DLF-EQ,DLF,,-1.000000,1,,NSE,5.000000
205,913,EQUITASBNK-EQ,EQUITASBNK,,-1.000000,1,,NSE,5.000000
206,15234,AMBIKCO-EQ,AMBIKCO,,-1.000000,1,,NSE,5.000000
207,7413,MANAKCOAT-EQ,MANAKCOAT,,-1.000000,1,,NSE,5.000000
208,11699,PATELENG-EQ,PATELENG,,-1.000000,1,,NSE,5.000000
209,21462,SPTL-EQ,SPTL,,-1.000000,1,,NSE,5.000000
210,11411,RKFORGE-EQ,RKFORGE,,-1.000000,1,,NSE,5.000000
211,14848,ALPA-EQ,ALPA,,-1.000000,1,,NSE,5.000000
212,16751,RANEENGINE-EQ,RANEENGINE,,-1.000000,1,,NSE,5.000000
213,11852,SURYALAXMI-EQ,SURYALAXMI,,-1.000000,1,,NSE,5.000000
214,20825,HUDCO-EQ,HUDCO,,-1.000000,1,,NSE,5.000000
215,6643,SJS-EQ,SJS,,-1.000000,1,,NSE,5.000000
216,277,GICRE-EQ,GICRE,,-1.000000,1,,NSE,5.000000
217,10618,SADBHIN-EQ,SADBHIN,,-1.000000,1,,NSE,5.000000
218,578,LIKHITHA-EQ,LIKHITHA,,-1.000000,1,,NSE,5.000000
219,13976,TANLA-EQ,TANLA,,-1.000000,1,,NSE,5.000000
220,1494,RBA-EQ,RBA,,-1.000000,1,,NSE,5.000000
221,2263,BANDHANBNK-EQ,BANDHANBNK,,-1.000000,1,,NSE,5.000000
222,15330,QGOLDHALF-EQ,QGOLDHALF,,-1.000000,1,,NSE,1.000000
223,3748,WEIZMANIND-EQ,WEIZMANIND,,-1.000000,1,,NSE,5.000000
224,4934,IPL-EQ,IPL,,-1.000000,1,,NSE,5.000000
225,14687,GOACARBON-EQ,GOACARBON,,-1.000000,1,,NSE,5.000000
226,17758,SARDAEN-EQ,SARDAEN,,-1.000000,1,,NSE,5.000000
227,10761,DSPSILVETF-EQ,DSPSILVETF,,-1.000000,1,,NSE,1.000000
228,13162,CELEBRITY-EQ,CELEBRITY,,-1.000000,1,,NSE,5.000000
229,17818,LTIM-EQ,LTIM,,-1.000000,1,,NSE,5.000000
230,4391,GULFOILLUB-EQ,GULFOILLUB,,-1.000000,1,,NSE,5.000000
231,9553,PRUDENT-EQ,PRUDENT,,-1.000000,1,,NSE,5.000000
232,3432,TATACONSUM-EQ,TATACONSUM,,-1.000000,1,,NSE,5.000000
233,5900,AXISBANK-EQ,AXISBANK,,-1.000000,1,,NSE,5.000000
234,15204,ARIES-EQ,ARIES,,-1.000000,1,,NSE,5.000000
235,15034,BAJAJELEC-EQ,BAJAJELEC,,-1.000000,1,,NSE,5.000000
236,13587,ACE-EQ,ACE,,-1.000000,1,,NSE,5.000000
237,7919,BYKE-EQ,BYKE,,-1.000000,1,,NSE,5.000000
238,11880,JSWHL-EQ,JSWHL,,-1.000000,1,,NSE,5.000000
239,15184,BRIGADE-EQ,BRIGADE,,-1.000000,1,,NSE,5.000000
240,17181,MANXT50-EQ,MANXT50,,-1.000000,1,,NSE,1.000000
241,1660,ITC-EQ,ITC,,-1.000000,1,,NSE,5.000000
242,1412,AGI-EQ,AGI,,-1.000000,1,,NSE,5.000000
243,5352,EXXARO-EQ,EXXARO,,-1.000000,1,,NSE,5.000000
244,708,SHRADHA-EQ,SHRADHA,,-1.000000,1,,NSE,5.000000
245,13522,NECCLTD-EQ,NECCLTD,,-1.000000,1,,NSE,5.000000
246,937,ELGIEQUIP-EQ,ELGIEQUIP,,-1.000000,1,,NSE,5.000000
247,7196,BBETF0432-EQ,BBETF0432,,-1.000000,1,,NSE,1.000000
248,2435,CONSUMBEES-EQ,CONSUMBEES,,-1.000000,1,,NSE,1.000000
249,31837,SREEL-EQ,SREEL,,-1.000000,1,,NSE,5.000000
250,17279,BLS-EQ,BLS,,-1.000000,1,,NSE,5.000000
251,4963,ICICIBANK-EQ,ICICIBANK,,-1.000000,1,,NSE,5.000000
252,21406,AVADHSUGAR-EQ,AVADHSUGAR,,-1.000000,1,,NSE,5.000000
253,11626,WELENT-EQ,WELENT,,-1.000000,1,,NSE,5.000000
254,2794,RSWM-EQ,RSWM,,-1.000000,1,,NSE,5.000000
255,757,CRISIL-EQ,CRISIL,,-1.000000,1,,NSE,5.000000
256,13332,SOLARINDS-EQ,SOLARINDS,,-1.000000,1,,NSE,5.000000
257,6843,SMLT-EQ,SMLT,,-1.000000,1,,NSE,5.000000
258,7982,GRWRHITECH-EQ,GRWRHITECH,,-1.000000,1,,NSE,5.000000
259,1467,AKZOINDIA-EQ,AKZOINDIA,,-1.000000,1,,NSE,5.000000
260,212,ASHOKLEY-EQ,ASHOKLEY,,-1.000000,1,,NSE,5.000000
261,11241,HDFCGROWTH-EQ,HDFCGROWTH,,-1.000000,1,,NSE,1.000000
262,15124,KOLTEPATIL-EQ,KOLTEPATIL,,-1.000000,1,,NSE,5.000000
263,15017,MAANALU-EQ,MAANALU,,-1.000000,1,,NSE,5.000000
264,20616,SUPERHOUSE-EQ,SUPERHOUSE,,-1.000000,1,,NSE,5.000000
265,3172,GILT5YBEES-EQ,GILT5YBEES,,-1.000000,1,,NSE,1.000000
266,10397,JISLJALEQS-EQ,JISLJALEQS,,-1.000000,1,,NSE,5.000000
267,3745,WATERBASE-EQ,WATERBASE,,-1.000000,1,,NSE,5.000000
268,2328,CPSEETF-EQ,CPSEETF,,-1.000000,1,,NSE,1.000000
269,742,COSMOFIRST-EQ,COSMOFIRST,,-1.000000,1,,NSE,5.000000
270,2705,PRAJIND-EQ,PRAJIND,,-1.000000,1,,NSE,5.000000
271,2106,MANGLMCEM-EQ,MANGLMCEM,,-1.000000,1,,NSE,5.000000
272,4064,CUBEXTUB-EQ,CUBEXTUB,,-1.000000,1,,NSE,5.000000
273,350,BANARISUG-EQ,BANARISUG,,-1.000000,1,,NSE,5.000000
274,10176,SETFNIF50-EQ,SETFNIF50,,-1.000000,1,,NSE,1.000000
275,11520,SECURCRED-EQ,SECURCRED,,-1.000000,1,,NSE,5.000000
276,10693,MOMENTUM-EQ,MOMENTUM,,-1.000000,1,,NSE,1.000000
277,11446,SPICEJET-EQ,SPICEJET,,-1.000000,1,,NSE,5.000000
278,4747,INDNIPPON-EQ,INDNIPPON,,-1.000000,1,,NSE,5.000000
279,17486,EXPLEOSOL-EQ,EXPLEOSOL,,-1.000000,1,,NSE,5.000000
280,15308,SEPC-EQ,SEPC,,-1.000000,1,,NSE,5.000000
281,14329,SMSPHARMA-EQ,SMSPHARMA,,-1.000000,1,,NSE,5.000000
282,12022,AURIONPRO-EQ,AURIONPRO,,-1.000000,1,,NSE,5.000000
283,15239,BIRLAMONEY-EQ,BIRLAMONEY,,-1.000000,1,,NSE,5.000000
284,10238,CONFIPET-EQ,CONFIPET,,-1.000000,1,,NSE,5.000000
285,20532,AXISGOLD-EQ,AXISGOLD,,-1.000000,1,,NSE,1.000000
286,11987,ICIL-EQ,ICIL,,-1.000000,1,,NSE,5.000000
287,14932,ISMTLTD-EQ,ISMTLTD,,-1.000000,1,,NSE,5.000000
288,9007,NOVARTIND-EQ,NOVARTIND,,-1.000000,1,,NSE,5.000000
289,8842,UMAEXPORTS-EQ,UMAEXPORTS,,-1.000000,1,,NSE,5.000000
290,14657,INSECTICID-EQ,INSECTICID,,-1.000000,1,,NSE,5.000000
291,10440,LUPIN-EQ,LUPIN,,-1.000000,1,,NSE,5.000000
292,2987,NAZARA-EQ,NAZARA,,-1.000000,1,,NSE,5.000000
293,20621,PENIND-EQ,PENIND,,-1.000000,1,,NSE,5.000000
294,1949,KSB-EQ,KSB,,-1.000000,1,,NSE,5.000000
295,14627,HILTON-EQ,HILTON,,-1.000000,1,,NSE,5.000000
296,13745,GTLINFRA-EQ,GTLINFRA,,-1.000000,1,,NSE,5.000000
297,10074,EMAMIPAP-EQ,EMAMIPAP,,-1.000000,1,,NSE,5.000000
298,8727,SHAILY-EQ,SHAILY,,-1.000000,1,,NSE,5.000000
299,3002,WONDERLA-EQ,WONDERLA,,-1.000000,1,,NSE,5.000000
300,16795,ARCHIDPLY-EQ,ARCHIDPLY,,-1.000000,1,,NSE,5.000000
301,8050,MAHLIFE-EQ,MAHLIFE,,-1.000000,1,,NSE,5.000000
302,2202,MIRCELECTR-EQ,MIRCELECTR,,-1.000000,1,,NSE,5.000000
303,2439,NKIND-EQ,NKIND,,-1.000000,1,,NSE,5.000000
304,11457,KOTAKNV20-EQ,KOTAKNV20,,-1.000000,1,,NSE,1.000000
305,3048,SCI-EQ,SCI,,-1.000000,1,,NSE,5.000000
306,3021,SOTL-EQ,SOTL,,-1.000000,1,,NSE,5.000000
307,21957,INDTERRAIN-EQ,INDTERRAIN,,-1.000000,1,,NSE,5.000000
308,20188,WABAG-EQ,WABAG,,-1.000000,1,,NSE,5.000000
309,12153,BBTCL-EQ,BBTCL,,-1.000000,1,,NSE,5.000000
310,3727,ANMOL-EQ,ANMOL,,-1.000000,1,,NSE,5.000000
311,14299,PFC-EQ,PFC,,-1.000000,1,,NSE,5.000000
312,16725,RPGLIFE-EQ,RPGLIFE,,-1.000000,1,,NSE,5.000000
313,4244,HDFCAMC-EQ,HDFCAMC,,-1.000000,1,,NSE,5.000000
314,5585,VIJAYA-EQ,VIJAYA,,-1.000000,1,,NSE,5.000000
315,919,EIHOTEL-EQ,EIHOTEL,,-1.000000,1,,NSE,5.000000
316,13367,SGL-EQ,SGL,,-1.000000,1,,NSE,5.000000
317,15278,ONMOBILE-EQ,ONMOBILE,,-1.000000,1,,NSE,5.000000
318,11255,HDFCQUAL-EQ,HDFCQUAL,,-1.000000,1,,NSE,1.000000
319,17691,VIJIFIN-EQ,VIJIFIN,,-1.000000,1,,NSE,5.000000
320,2303,HAL-EQ,HAL,,-1.000000,1,,NSE,5.000000
321,676,EXIDEIND-EQ,EXIDEIND,,-1.000000,1,,NSE,5.000000
322,4481,AARTIDRUGS-EQ,AARTIDRUGS,,-1.000000,1,,NSE,5.000000
323,2709,MTARTECH-EQ,MTARTECH,,-1.000000,1,,NSE,5.000000
324,1633,IPCALAB-EQ,IPCALAB,,-1.000000,1,,NSE,5.000000
325,10300,RAMASTEEL-EQ,RAMASTEEL,,-1.000000,1,,NSE,5.000000
326,8771,MEP-EQ,MEP,,-1.000000,1,,NSE,5.000000
327,17659,UNIVPHOTO-EQ,UNIVPHOTO,,-1.000000,1,,NSE,5.000000
